timestamp,price,score,score_z,velocity_z,imbalance_z,compression_z,exhaustion_z,score_fast,score_medium,score_slow,price_trend,score_trend,state,long_prob,short_prob,vwap,er,atr,oi,delta_velocity,momentum,acceleration,persistence,size_bias,absorption
2026-03-08T05:59:55.2885253Z,67115.4,0.5333405460458737,-0.14318192999222407,-1.3574867491794154,-0.5693343789294757,0.980111941846536,4.005122008398488,38.52581604512588,46.779579924404196,48.335360589683035,Bearish,Bearish,Compression,0,1,67145.30287343594,0.20999712726234684,37.647620365816856,0.08723623060853207,-0.14449749958289232,-0.14449749958289232,-0.0673809354065987,3.4541713310614908,-0.05614547338044323,-1
2026-03-08T06:00:00.3279493Z,67115.4,-4.202369691579093,-0.5073059124706959,-0.46328616496874864,-0.2012700566484323,1.1178521411483144,1.115985143693217,38.40894446990743,46.74466216746257,48.31736412084584,Bearish,Bearish,Compression,0,1,67145.29982018824,0.21488318430924794,36.415647482543804,0.07137509777061714,-0.04909269294140248,-0.04909269294140248,-0.0131190213905692,2.4179199317430435,-0.08525890804597702,-1
2026-03-08T06:00:05.6110773Z,67119.7,0.3826689145923046,-0.1503938272471812,1.3604886083727636,1.1901630054668746,0.898057163384671,-0.35161279018990943,38.32201139518469,46.71813021795857,48.30364515174013,Bearish,Bearish,Compression,0.9339200347370867,0.06607996526291332,67145.29808903263,0.12468827930177279,36.415647482543804,0.11348871635775648,0.14712082570251847,0.14712082570251847,0.05665849195426084,3.4179199317430435,-0.013743946319167559,-1
2026-03-08T06:00:10.6410529Z,67119.6,6.489805920987824,0.32459510053428575,0.797556422721214,1.0973068031260118,0.6817481872260142,-0.09699321500435318,38.24913996498025,46.69507711497814,48.2916616948747,Bearish,Bearish,Neutral,1,0,67145.29798680944,0.12531172069827826,36.415647482543804,0.09285440429270984,0.08746170245822768,0.08746170245822768,0.017885953554743643,4.417919931743043,0.003478711553932793,0
2026-03-08T06:00:15.6831238Z,67114.4,9.993587637405636,0.5956429148812655,0.15794833230969355,0.7875400584469943,0.5191950640615798,-0.3598465469496227,38.178615962233884,46.672142628009766,48.27969269659749,Bearish,Bearish,Neutral,1,0,67145.29757712288,0.16682375117818873,36.415647482543804,0.07597178533039896,0.019187564385721112,0.019187564385721112,-0.010834076987673094,5.417919931743043,0.006364961067853171,0
2026-03-08T06:00:20.7251650Z,67107,13.613641625377998,0.8735535936610963,0.08685875372172784,0.7736396121189858,0.3913284427367443,-0.35883311594479816,38.10958379479932,46.64887932360135,48.26749208361044,Bearish,Bearish,Neutral,1,0,67145.29727244521,0.2299363057325281,36.415647482543804,0.0621587334521446,0.0116597814704128,0.0116597814704128,-0.009731978963551501,6.417919931743043,0.032038820258332455,0
2026-03-08T06:00:25.8004645Z,67119.4,14.657596459659976,0.9482541153918072,-0.037137524415640666,0.6970247416669171,0.3623776624303975,-0.3576403950609204,38.04772443293984,46.62775083189496,48.256390472153726,Bearish,Bearish,Neutral,0.973627724040929,0.02637227595907099,67145.29703208304,0.19529557412572496,36.415647482543804,0.05085714555175467,-0.001499462951122743,-0.001499462951122743,-0.010874400782879518,7.417919931743043,0.011099934184546533,0
2026-03-08T06:00:30.8498068Z,67130.6,10.946399537518449,0.6527166172482877,-0.11549147341243349,0.6245036048115803,0.3634451093348975,-0.3557940711232782,37.98164314441015,46.60596950326715,48.24500002185544,Bearish,Bearish,Neutral,0.9021127347181889,0.09788726528181114,67145.29163618194,0.15524977565062825,36.415647482543804,0.041610391815072,-0.009820970647741512,-0.009820970647741512,-0.0100234364207926,8.417919931743043,-0.013321867819291622,-1
2026-03-08T06:00:35.9212904Z,67130.6,9.251664253065009,0.5165502885152927,-0.06153604534551988,0.6395171545706759,0.3879363078314377,-0.22654452696718363,37.91462941410969,46.584157745123754,48.233613070417206,Bearish,Bearish,Neutral,0.9399604747200856,0.06003952527991431,67145.28873533211,0.13400797301443135,36.415647482543804,0.03404486603051345,-0.00417337867269113,-0.00417337867269113,-0.004799760288844941,9.417919931743043,-0.010963513513513514,-1
2026-03-08T06:00:40.9942989Z,67130.6,8.60193545293813,0.462970949608835,-0.02506254966932848,0.6548162391319762,0.3954499256798977,-0.342834237114237,37.84703645974888,46.562232792735855,48.22217200887438,Bearish,Bearish,Neutral,0.9737990689679159,0.02620093103208401,67145.28848229218,0.12866399259489572,36.415647482543804,0.027854890388601915,-0.00036371167074983335,-0.00036371167074983335,-0.0019299511919161952,10.417919931743043,-0.01367325535740117,-1
